"","Airradians_TranscriptID","blastxEval_CvirgTranscriptID","blastxEval_CvirgProteinID","blastxEval_CvirgGeneID","blastxEval_CvirgGOterms","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ai21","Ai22","Ai23","Ai24","Ai25","Ai26","Ai27","Ai28","Ai29","Ai30","Ai31","Ai32","Ai33","Ai34","Ai35","Ai36","Ai38","Ai39","Ai40"
"946","evm.model.Contig225.91","XM_022479762.1","lisH domain and HEAT repeat-containing protein KIAA1468 homolog","LOC111132095","GO:0003674;GO:0005794;GO:0006810",15.1678204497002,2.64762100298551,2.36532462207864,1.11934783846236,0.262991774591245,0.964761764774964,0,0,0,0,0,0,43.3815509205933,0,0,0,77.6385694153295,44.0719404697769,0,0,0,40.3758554133986,0,43.1970557631886,39.5236165620162
"1074","evm.model.Contig271.47",NA,NA,NA,NA,16.0284081280926,-3.09283430174097,2.75753376799695,-1.12159435276384,0.262034953852922,0.964761764774964,28.7556188464789,82.9085838592206,118.007868685298,0,45.859865898573,0,0,0,0,0,29.007817144189,0,0,0,0,0,0,0,0
"1866","evm.model.Contig53.35","XM_022477571.1","galectin-8-like","LOC111130470","GO:0003674",960.455156758473,-0.135011874315177,0.120484823891508,-1.12057162017973,0.262470250808831,0.964761764774964,1098.46463993549,798.848590361196,896.383002538827,866.473679064024,991.278639807616,981.454069035417,1136.79382298737,1318.70549439225,894.690278859248,1043.69549551386,677.417847426062,1019.05119494403,713.1356926032,824.549672929781,1331.91683429679,917.877779731261,898.221319611839,925.376927904752,914.312996467976
"1907","evm.model.Contig57.12","XM_022471403.1","UPF0722 protein C11orf88 homolog","LOC111126629","",0.897241231408857,3.33185392630521,2.98008429012312,1.1180401632759,0.263549840295081,0.964761764774964,0,0,0,0,0,0,0,0,0,0,40.099041346379,0,0,0,0,17.0475833967683,0,0,0
"472","evm.model.Contig131.77","XM_022470335.1","prefoldin subunit 2-like","LOC111125995","GO:0006457;GO:0032991;GO:0051082",277.616648041536,0.281508339063647,0.252247284853069,1.11600146351475,0.264421508151831,0.964928049731056,210.491129956225,390.15804169045,230.055744002651,261.156786446867,138.755491693118,204.238558622248,304.656800783257,344.251539588714,235.918330514841,199.836433351566,255.098156650368,253.638514540349,717.954177012681,254.406510656021,189.956445925564,206.365483224037,202.857899889053,335.017165807841,339.90310243334
"863","evm.model.Contig218.9","XM_022477149.1","26S proteasome regulatory subunit 10B","LOC111130295","GO:0005737;GO:0009056;GO:0016887;GO:0043167",59.5212917492894,0.477109121961948,0.427724572659696,1.11545876121909,0.264653880891678,0.964928049731056,0,57.5483111493414,66.7519257209765,51.6240159255435,71.7295338413577,24.0280657202644,67.0442150590987,83.2866628037211,30.9892722286444,49.2487892619972,83.6107670626626,55.7644961046157,123.674433176681,30.6650704808596,54.4319640371499,71.7792985127086,71.1048308889465,69.1152892211018,68.5076020408281
"2277","evm.model.Contig79.261","XR_002639109.1",NA,NA,NA,125.479250366671,0.194962891705741,0.174994463892029,1.11410891161695,0.265232465982315,0.965107356259002,106.970902108901,139.481499904336,115.62387133812,107.29697427662,118.76529373733,97.0364192549141,121.27115370984,168.424140336414,96.9664324573711,103.233039029956,215.852286396466,91.7415903656581,124.477513911595,82.9092646334353,108.8639280743,172.270316430501,147.437958166786,126.71136357202,138.77180926219
"1146","evm.model.Contig281.45","XR_002639294.1",NA,NA,NA,35.5622262879745,0.517929443262659,0.469230652583528,1.10378433380471,0.269686702233848,0.96779302789824,41.4080911389296,11.7047412507135,21.4559761245996,44.5383666808611,27.0455619401841,0,9.85944339104393,59.2260713270906,23.9916946286279,55.878433970343,47.7775811786643,42.2730857567248,41.7601982155027,68.1446010685769,35.5474050854857,39.4786141819897,36.5980747222519,47.0367940532499,21.9575647566757
"1269","evm.model.Contig329.45","XR_002637678.1",NA,NA,NA,158.191127414939,0.200455875338445,0.181134183569304,1.10667059849445,0.268436371604879,0.96779302789824,125.374498170648,148.260055842371,123.967862053242,155.884283383014,157.569795651507,144.168394321587,204.090478194609,144.363548859783,95.9667785145116,179.000407125336,257.657669927797,153.802077965956,192.739376379243,137.424945488297,112.196497301064,171.373075199092,125.479113333435,128.631232717051,247.681330455302
"1837","evm.model.Contig52.225","XM_022486803.1","uncharacterized","LOC111136154","",39.5736395511113,0.234343935934687,0.212176379063369,1.10447702505422,0.269386264433421,0.96779302789824,35.6569673696338,16.5817167718441,54.8319389850878,40.4894242553282,29.3973499349827,48.0561314405289,18.7329424429835,39.792516672889,34.9878880000823,46.4075129584204,39.2458702539028,39.5748036871466,41.7601982155027,57.9229109082904,43.3233999479357,31.40344309931,40.7807118333664,49.9165977707958,43.0368269230843
"1965","evm.model.Contig6.19","XM_022439922.1","glycogen phosphorylase, muscle form-like","LOC111105567","GO:0005975;GO:0016757;GO:0043167",1332.93290671992,-0.197430602427672,0.177995859335908,-1.10918648986709,0.267349739564922,0.96779302789824,1176.67992319792,1352.87300956164,1654.49415894135,1661.07863007484,1483.97822471793,1595.09390127602,1610.04710575747,737.549669495174,1058.63352548821,1858.1947025392,1035.74970626604,1377.92271019792,713.1356926032,1619.57001872985,885.352557910378,1184.35842545969,1240.15190344545,1381.34584984952,1699.5155121667
"2087","evm.model.Contig685.31","XM_022472493.1","60S ribosomal protein L9-like","LOC111127354","GO:0003735;GO:0005840;GO:0006412;GO:0019843;GO:0042254",2731.5329589071,-0.0780292355347707,0.0702504579874147,-1.11072920761242,0.266684926186647,0.96779302789824,2602.95861798327,2712.57378485285,2615.24508985397,2593.34762355377,2929.15194752167,2433.3037323637,3271.36331714838,2977.96089891527,3166.90369097888,2710.57759361223,2874.33341055214,2413.16359755942,2801.14560337833,2457.74861187334,3007.0882989503,2792.21471214436,2869.28905822455,2157.9329190144,2512.82371075397
"2186","evm.model.Contig741.34",NA,NA,NA,NA,3072.69157919338,0.096750913371895,0.0874935816997544,1.10580583732311,0.26881056790384,0.96779302789824,3395.46347339223,2818.8918512135,2412.60531534386,2787.69685997935,2543.4587163747,2723.48883375459,3431.08630008329,3652.58286762541,2749.04834286361,3234.31952557155,3527.0092962964,2973.50684067515,3609.84790343624,2833.67966110166,3701.3735545262,3387.98288979984,2899.61317728013,2842.36626921781,2857.11832613864
"2419","evm.model.Contig830.7","XM_022478332.1","THO complex subunit 7 homolog","LOC111131013","GO:0005634;GO:0006397;GO:0032991",19.1953241780993,1.20540675074656,1.09093845970963,1.10492644201708,0.269191463770599,0.96779302789824,11.5022475385915,22.4340873972009,33.3759628604882,0,0,0,42.3956065814889,0,8.99688548573546,0,45.2180679012359,11.6925556348388,29.7139871918,0,9.99770768029285,43.0675791076251,43.9176896667022,21.1185605953367,41.2802217425503
"1337","evm.model.Contig350.60","XM_022457188.1","erlin-2-B-like","LOC111117947","GO:0005783;GO:0006950;GO:0009056;GO:0019899",8.13687255723883,1.92911003020235,1.75630479285486,1.09839137150369,0.272033628502166,0.974297258859426,0,0,0,0,0,0,19.7188867820879,0,0,15.1534736190761,15.3570796645707,14.390837704417,28.9109064568865,0,0,0,15.6848891666794,17.2788223052755,28.1056828885449
"754","evm.model.Contig169.24","XM_022487245.1","small nuclear ribonucleoprotein Sm D3-like","LOC111136413","GO:0005634;GO:0006397;GO:0022618;GO:0032991",74.7295404727104,0.242372789575628,0.221457606411747,1.09444328195706,0.27376061003221,0.976644994302778,46.0089901543662,51.6959405239846,91.7838978663427,83.0033197234229,91.7197317971459,57.2976951790921,56.1988273289504,79.5850333457779,91.9681627430736,39.7778682500747,138.213716981136,79.1496073742933,97.9758496594486,78.3662912288635,48.8776819925428,86.1351582152503,63.7852159444961,56.6361397784029,81.6821408948336
"1357","evm.model.Contig352.89","XM_022439490.1","26S proteasome non-ATPase regulatory subunit 13-like","LOC111105293","",92.6888605718845,0.209902013320991,0.191694807511671,1.09498017210618,0.273525323213132,0.976644994302778,33.3565178619155,81.9331887549945,79.863911130454,86.0400265425725,109.358141758136,78.5532917777876,110.425765979692,124.929994205582,74.9740457144622,83.3441049049183,105.793215467042,64.7587696698763,137.326805670211,96.5381848471507,98.866220394007,105.874465306245,89.9266978889617,91.1937843889538,108.031218602844
"214","evm.model.Contig1120.10",NA,NA,NA,NA,79.0544124004833,0.167909631586405,0.153691667948295,1.09250965799195,0.274609147724541,0.97741565576568,55.2107881852394,77.0562132338639,82.2479084776317,61.7463719893756,78.7848978257535,97.0364192549141,65.0723263808899,75.8834038878348,66.9768141715862,86.1853812084951,63.134660843235,72.8536158786109,110.022060683151,116.981565167724,67.7622409442071,87.929640678068,74.2418087222824,97.9133263965609,64.99439167976
"2115","evm.model.Contig721.23","XM_022476903.1","sorting nexin-6-like","LOC111130157","GO:0006810;GO:0008289;GO:0043167",0.850018008703128,3.25396895989115,2.98116532394083,1.09150905981614,0.275048947563244,0.97741565576568,0,0,0,0,0,0,0,0,0,0,32.4205015140936,0,0,0,0,16.1503421653594,0,0,0
"1405","evm.model.Contig363.5","XM_022487789.1","uncharacterized","LOC111136714","GO:0003700;GO:0005622;GO:0009058;GO:0032991;GO:0034641",67.7197476780984,-0.214408981973864,0.196917415867544,-1.08882691268956,0.276230221218358,0.9797036834262,64.4125862161127,75.1054230254116,72.7119190889208,70.8564924468244,71.7295338413577,65.6151025437991,65.0723263808899,68.4801449719484,67.9764681144457,102.285946928763,94.7019912648525,62.9599149568242,53.0033285042919,52.2441941525757,61.0971024906785,60.1151625043934,96.2006535556335,56.6361397784029,25.4707751177438
"91","evm.model.Contig104.113","XM_022458848.1","40S ribosomal protein S2","LOC111119040","GO:0003723;GO:0003735;GO:0005840;GO:0006412;GO:0042254",7968.95679572507,-0.112440649618711,0.104379755998565,-1.07722659957412,0.281379044657972,0.982690176635245,7757.11574002614,9019.47852877898,7312.91186246769,9795.40396297029,6856.63789883536,7001.40868833552,10468.7569926104,8650.70804321316,7487.40803201762,8272.84950391434,7245.12891730745,5624.11926035745,8009.12416929247,6797.42395659055,9794.42095746022,8035.69246849772,7450.3223541727,6577.47169087486,9253.7960910534
"99","evm.model.Contig104.173","XM_022457574.1","FAS-associated death domain protein-like","LOC111118231","GO:0003674;GO:0007165;GO:0008219",116.23574386485,-0.179066825013793,0.165424466343234,-1.08246880870846,0.27904426783984,0.982690176635245,115.022475385915,103.391881047969,140.655843483486,129.56615761705,151.690325664511,109.974608488903,135.074374457302,113.825105831752,127.955704686015,105.12722323234,116.031268576756,122.322120487544,115.643625827546,70.4160877708628,53.3211076282285,145.353079488235,134.890046833443,128.631232717051,89.5868642072368
"304","evm.model.Contig119399.2",NA,NA,NA,NA,1644.18229830658,-0.219288780733709,0.203142300485072,-1.07948359455456,0.280372203263749,0.982690176635245,1019.09913191921,1265.08745018128,2069.30969735027,1679.29887098974,2679.86242007302,1679.19213129694,1926.53523860998,2957.60193689658,995.655327088057,1346.76496789538,1866.73835033781,1234.01433315375,1302.59695202972,1573.00454133298,1672.94975183567,1764.87350218122,1747.29665316808,1553.17413832976,906.408273155572
"308","evm.model.Contig120.18","XM_022444277.1","26S proteasome non-ATPase regulatory subunit 6-like","LOC111108412","GO:0030234",65.4820604966759,0.465262333826173,0.429063626734341,1.08436675783344,0.278202216655704,0.982690176635245,0,78.03160833809,82.2479084776317,67.8197856276748,71.7295338413577,56.3735388052358,58.1707160071592,67.5547376074627,57.9799286858507,15.1534736190761,92.9956490799002,62.0604876002982,104.400495538757,51.1084508014327,49.9885384014642,104.079982843427,57.5112602778244,83.5143078088314,83.4387460753676
"352","evm.model.Contig123971.1","XM_022457766.1","ruvB-like 2","LOC111118359","GO:0000228;GO:0004386;GO:0005654;GO:0016887;GO:0032991;GO:0043167",3.35999293956297,1.21557718977138,1.12687486704237,1.07871532618509,0.280714651304462,0.982690176635245,5.75112376929577,0,3.5759960207666,0,0,3.6966254954253,3.94377735641757,0,0,3.78836840476901,4.26585546238074,0,4.81848440948108,3.40723005342885,0,15.2531009339506,0,4.79967286257652,10.5396310832043
"871","evm.model.Contig219.39","XM_022437838.1","uncharacterized","LOC111104094","GO:0005886;GO:0032991",228.015068113126,-0.168570110976613,0.155503089727588,-1.08403062133309,0.278351222060254,0.982690176635245,194.387983402197,218.488503346652,214.559761245996,240.912074319203,228.123435495466,306.8199161203,298.741134748631,190.633917084073,200.930442514759,310.646209191059,179.165929419991,246.44309568814,150.97917816374,278.257121030023,189.956445925564,296.986847596332,245.729930277977,162.228942755086,178.295425824207
"1505","evm.model.Contig417.51","XM_022488847.1","sorting and assembly machinery component 50 homolog","LOC111137396","GO:0005575",273.52540785636,-0.121664250488522,0.11294343792709,-1.07721398180798,0.28138468030916,0.982690176635245,335.865628126873,263.356678141054,337.335624625649,282.413734180915,283.390453373233,290.185101390886,204.090478194609,293.354134541995,283.901719772097,268.9741567386,249.125959003035,280.621335236131,191.93629564433,322.551111724598,322.148358587214,261.994439571386,236.318996777969,281.260829746984,208.157713893286
"1898","evm.model.Contig555.20","XM_022488041.1","39S ribosomal protein L47, mitochondrial-like","LOC111136890","GO:0003735;GO:0005739;GO:0005840;GO:0006412;GO:0042254",137.87873728093,0.175405998579955,0.162438646790915,1.079829228113,0.280218233106568,0.982690176635245,180.585286355887,93.637930005708,97.743891234287,154.872047776631,85.8402618101494,158.030739929432,112.397654657901,163.797103513985,97.9660864002306,154.376012494337,151.864454460754,147.506086470274,194.34553784907,138.56068883944,115.529066527828,118.435842545969,154.757573111236,143.990185877295,155.459558477264
"889","evm.model.Contig221.80","XM_022437663.1","PAX3- and PAX7-binding protein 1-like","LOC111103989","GO:0003677;GO:0003700;GO:0005634;GO:0009058;GO:0032991;GO:0034641",266.236442490972,0.166462349234378,0.155038722040095,1.07368241329626,0.28296504624593,0.982705688623429,250.748996341296,318.954199081943,253.895717474428,292.536090244747,218.716283516271,227.342467968656,265.219027219082,151.76680777567,267.907256686345,270.868340940985,326.764528418365,337.285258697273,278.669015014989,258.949484060592,139.9679075241,308.650983604647,259.323500889099,292.780044617168,338.146497252806
"1084","evm.model.Contig272.81",NA,NA,NA,NA,18.8871244541535,-3.00544728760065,2.79854779781222,-1.07393101877701,0.282853599658307,0.982705688623429,0,86.8101642761251,141.847842157075,0,94.0715197919445,0,0,0,0,0,12.7975663871422,0,0,0,0,23.3282720166303,0,0,0
"1244","evm.model.Contig326.82","XM_022480805.1","protein pelota-like","LOC111132883","GO:0034655",80.7389249001628,0.218433592196145,0.203460827916058,1.07359040279864,0.283006300892649,0.982705688623429,24.1547198310423,65.3514719831504,91.7838978663427,85.0277909361893,92.8956257945452,60.9943206745174,67.0442150590987,112.899698467266,62.9781984001482,86.1853812084951,75.9322272303772,88.1438809395539,110.022060683151,72.6875744731487,94.4227947583213,84.3406757524326,81.5614236667327,105.592802976683,72.0208124018963
"614","evm.model.Contig1420.23","XR_002638877.1",NA,NA,NA,16.1073830782876,2.26232254910297,2.11056998492828,1.07190122348861,0.283764400625048,0.983464833344986,0,31.212643335236,0,26.3181257659634,0,0,0,0,0,0,78.4917405078057,0,21.6831798426649,0,0,64.6013686614377,29.2784597778015,0,54.4547605965557
"3","evm.model.Contig0.114","XM_022436493.1","serine/threonine-protein kinase LATS1-like","LOC111103314","GO:0006464;GO:0006520;GO:0016301;GO:0043167",1793.25172429123,-0.182688644152888,0.18587560324903,-0.982854344301054,0.325679130812569,0.98555888948589,2830.70311924738,1620.13126811959,1425.63041361228,1986.00625972385,1789.71066404174,1802.10492901983,1613.99088311389,1301.12275446702,1846.36083246149,2787.2920538088,1822.37345352905,2376.28707594185,719.560338482508,1660.45677937099,1453.00018286923,1973.93070909949,1829.90373611259,1644.36792271871,1588.84938579305
