"","Airradians_TranscriptID","blastxEval_CvirgTranscriptID","blastxEval_CvirgProteinID","blastxEval_CvirgGeneID","blastxEval_CvirgGOterms","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ai1","Ai2","Ai3","Ai4","Ai5","Ai6","Ai7","Ai8","Ai9","Ai10","Ai11","Ai12","Ai13","Ai14","Ai15","Ai16","Ai17","Ai18","Ai19","Ai20"
"1061","evm.model.Contig254.94","XM_022487600.1","malate dehydrogenase, mitochondrial-like","LOC111136621","GO:0005975;GO:0006091;GO:0016491;GO:0044281",177.175026562353,0.332443897212066,0.204252148594412,1.6276151781013,0.103606508723416,0.371097089560754,115.282477446553,128.900647095247,119.36150700356,286.476078213048,156.163296151212,131.060880810785,183.263649486593,166.679177837883,113.8644376185,166.659135154389,201.532710000005,228.692713446339,211.979229636647,201.403974991994,130.025150553228,262.088759396469,298.272106634474,170.992278677229,102.634872549477,168.16744854342
"1925","evm.model.Contig58.108","XM_022459241.1","stathmin-like","LOC111119250","GO:0007010",278.22931717197,-0.444563646969626,0.272949096197182,-1.62874196384394,0.103367655224637,0.371097089560754,287.623958881805,227.237223229766,822.706585462556,188.255708540003,505.090660989076,274.742439032979,277.638942036575,304.586354739465,144.05576577492,176.022007915871,232.851982500006,318.076133138394,235.419240606084,215.293904301787,335.977396320021,205.27231505178,170.042976679467,166.738739406651,274.26797874566,202.686030086543
"1001","evm.model.Contig234.61","XM_022467229.1","ER membrane protein complex subunit 7-like","LOC111124378","GO:0003674",94.940296805064,1.33982170675736,0.824837139888631,1.6243469673762,0.104301778605508,0.371451239178857,0,81.0612316784545,51.2958542494639,131.869940764736,0,142.710736882855,0,48.6147602027158,81.9478907102841,0,145.702702500004,124.814685155572,115.161793023756,131.954328443031,122.432441031872,160.368996134203,136.591899299899,167.589447260767,134.546555611079,122.142673152589
"2111","evm.model.Contig721.1",NA,NA,NA,NA,95.3534733487714,0.270658235878301,0.166545504488989,1.62513084162049,0.104134682514828,0.371451239178857,105.966721693296,81.0612316784545,104.564625970061,123.684909958649,98.8220858456888,72.811600450436,83.40142132324,80.3631750289792,67.2835313200227,45.8780765312644,142.979287500004,76.499323159867,75.4156874668842,117.196278551376,103.450667228481,120.047648534746,104.070018514209,112.293436743255,97.4600050259736,93.8197344505397
"2342","evm.model.Contig81.28","XM_022463992.1","CCR4-NOT transcription complex subunit 3-like","LOC111122313","GO:0005634;GO:0009058;GO:0032991;GO:0034641",167.357222852145,-0.184187454574243,0.113359687200082,-1.62480559997619,0.104203987457208,0.371451239178857,180.492767719351,160.793590706443,208.142793204556,167.338407591114,244.005150236269,176.689483759725,172.289778259851,131.954349121657,168.208828300057,171.34057153513,137.532457500004,136.088269621237,173.252254991491,113.723796223928,194.563181484758,163.118178925075,175.618156242728,150.575290178456,163.870804910929,157.546346530152
"736","evm.model.Contig1624.12","XM_022456450.1","uncharacterized","LOC111117354","",78.0017416664461,-0.675173229512134,0.416277385558953,-1.62193107993496,0.104818105906627,0.372646438585285,105.966721693296,77.0746137270551,118.375048267994,115.499879152562,154.943270400031,49.5118883062965,95.4726796726563,115.088003745205,82.8105000861818,44.9417892551161,55.8300075000014,78.9150912596523,0,42.5379085112401,63.5889422413599,41.2377418630807,96.6364457631942,75.7129990162856,106.947262152396,38.9440407153184
"2448","evm.model.Contig855.28","XM_022462721.1","28S ribosomal protein S7, mitochondrial-like","LOC111121432","GO:0006412",106.692675935366,0.221672345660564,0.136760826739066,1.62087602821754,0.105044228894704,0.372807573116832,73.3615765568975,122.256283842915,60.1739828695634,110.952639815847,112.242369108684,115.527739381359,87.7909698139369,107.150900038639,101.787906355932,94.5650148909735,118.468552500003,136.893525654499,97.8365675246065,119.800640296962,103.450667228481,137.459139543602,97.565642357071,113.994852451486,85.3853141377999,137.189234338053
"1611","evm.model.Contig439.40","XM_022464817.1","diacylglycerol kinase beta-like","LOC111122823","GO:0006629;GO:0007165;GO:0009056;GO:0016301;GO:0034641;GO:0043167;GO:0044281;GO:0051186",154.490117605184,-0.270211316632303,0.167491577780312,-1.6132830092909,0.106683036167765,0.376298987936467,182.821706657665,204.646388171836,171.643819988591,182.799021335945,168.363553663025,167.952091705672,142.660325947647,170.647729691166,182.01057831442,116.099622242383,155.234655000004,157.024926486043,136.563542169763,191.854648591511,139.516037454924,103.552551789514,88.2736764183024,128.456885971451,216.481958066543,83.198632437271
"2010","evm.model.Contig629.16","XM_022433501.1","myeloperoxidase-like","LOC111101154","GO:0006950;GO:0016491",165.225574579748,-0.498762376257972,0.30897512048544,-1.61424769565379,0.106473710252802,0.376298987936467,253.854344276248,183.384425764373,193.345912171056,37.2873625610633,175.683708170114,206.784945279238,256.788586705765,387.925943658406,92.2992032210568,147.933389631424,122.553675000003,146.55659805364,234.40010969437,190.986528009649,105.34884460882,130.12798543461,145.883865238668,67.2059204751299,83.6603582966322,142.499785344688
"2375","evm.model.Contig82.189","XM_022477357.1","nucleolin-like","LOC111130355","GO:0003674",637.49051889772,0.169785895370305,0.105137811815416,1.61488899605773,0.106334735650496,0.376298987936467,521.682322182382,489.02513537166,752.668015237326,595.688353109671,600.252669581221,642.683726642515,645.263628132436,704.417953957719,609.864828759693,436.309870685086,787.06693500002,664.33622744095,562.560263266488,685.815259671014,722.256493219028,821.089260207119,600.260999644456,733.31017024762,646.858440437878,528.399825160115
"2382","evm.model.Contig82.66","XM_022439242.1","RNA cytidine acetyltransferase-like","LOC111105066","GO:0016746;GO:0034641;GO:0043167",72.1193366268166,0.550297775133829,0.341177244279134,1.61293809701916,0.106757957295263,0.376298987936467,0,70.4302504747228,73.984405167496,57.2952156426095,63.4413390614299,58.2492803603488,64.7458402377784,53.5754500193195,75.0470157031023,68.3489711588224,73.5322050000019,98.2412360579345,96.8174366128919,95.4932640048247,55.9962327200035,129.211591170986,98.4948389509479,74.0115833080544,65.5483219643716,69.9222549206852
"1440","evm.model.Contig39220.1","XM_022460500.1","uncharacterized","LOC111119923","GO:0003674;GO:0006810",577.10478465543,0.825888142813125,0.512724524589567,1.61078338016744,0.107226944759223,0.377307099135696,76.8549849643688,1037.84954001431,32.5531382736983,127.322701428021,690.534575168641,268.917510996944,312.75532996215,129.970073195016,322.61590658575,1163.80508425228,1199.66430750003,965.501983880848,1315.69800702361,681.474656761704,484.035231986471,510.431604838577,451.589544624157,980.86615579525,669.282866373057,120.372489483711
"2521","evm.model.Contig994.3","XM_022453791.1","pre-mRNA-processing factor 40 homolog A-like","LOC111115153","GO:0003674;GO:0006397",144.81753300555,0.198242292992106,0.123171528744999,1.60948146874531,0.107511103871557,0.377662514792419,101.308843816668,131.55839239618,109.496919647894,135.507732234108,175.683708170114,115.527739381359,168.997616891828,167.671315801204,125.07835950517,118.908484070828,164.766607500004,178.76683938411,134.525280346334,142.371775425375,147.10874697628,159.452601870579,179.334942618235,182.051480780732,143.171334816917,115.061938477077
"711","evm.model.Contig1555.8","XM_022487014.1","GTPase HRas","LOC111136265","GO:0003924;GO:0005575;GO:0007165;GO:0043167",840.116558721547,0.508394666098941,0.316422484900931,1.60669576391866,0.108121123333265,0.378515715302534,1322.83731696247,482.380772119328,1174.87235405984,430.168841253243,472.14996570718,1136.83178836614,436.760074824336,461.34415294414,477.022984871443,541.17404561369,1478.81434500004,403.433272664141,985.499591628068,1552.19960036933,514.406070071897,1027.27796952252,1729.23486120485,674.611328313645,397.602321389149,1103.7095175455
"1664","evm.model.Contig449.58","XM_022488951.1","tubulin beta chain","LOC111137486","GO:0003924;GO:0005198;GO:0005856;GO:0008150;GO:0043167",103.777089772461,-0.49977239627,0.311014052141093,-1.60691259069952,0.108073544042042,0.378515715302534,88.4996796559398,81.0612316784545,201.237582055589,84.5786516628998,295.246231785885,126.206774114089,63.6484531151042,96.2373824421109,95.7496407246477,83.3295675771945,107.574892500003,93.4096998583639,62.1669856145937,118.064399133238,94.9088690169551,93.4722148896497,108.716001483593,21.2676963528892,102.634872549477,57.5309692385385
"1202","evm.model.Contig292.26","XM_022481054.1","eukaryotic translation initiation factor 4 gamma 1-like","LOC111133022","GO:0003729;GO:0005840;GO:0008135",367.952041747337,0.693873073666985,0.432310242927662,1.60503500673032,0.108486100912816,0.379149728952926,0,352.151252373614,353.152227332848,370.145282008604,374.547905612673,311.633649927866,385.182880058648,262.916560279994,196.674937704682,205.046913476467,382.63980750001,445.306586393752,563.579394178202,381.104935437437,487.831586747149,623.148099264331,325.218807856903,586.988419339742,358.790814962876,392.98077449094
"1661","evm.model.Contig449.55","XM_022466303.1","tubulin beta chain-like","LOC111123746","GO:0003924;GO:0005198;GO:0005856;GO:0008150;GO:0043167",374.847724579021,-0.374404295801841,0.233746741040875,-1.60175193944787,0.10921047463463,0.381035530789522,342.354023932188,272.418893345626,459.689770774042,358.322459733145,832.057562305676,466.96506422213,424.68881647492,428.603600154556,483.923859878625,163.850273325944,272.341500000007,376.054567533241,306.75840442611,366.346885545782,484.98432067664,333.567511959142,186.76851536925,317.314029585107,424.339136927248,195.605295411031
"565","evm.model.Contig1404.4",NA,NA,NA,NA,90.6925458359641,-0.504331838687792,0.31510580374557,-1.60051586702926,0.109484189817249,0.381345269262108,83.8418017793114,94.3499581831192,184.467783550957,53.6574241732375,167.143527911844,134.944166168141,63.6484531151042,134.930763011619,99.2000782282386,47.7506510835609,78.979035000002,86.9676515922699,73.3774256434549,63.3728024759291,101.552489848142,56.816444344689,59.4685820081195,15.3127413740802,139.721423134582,74.3477140928805
"1477","evm.model.Contig413.13",NA,NA,NA,NA,99.3799381339694,0.751921473535267,0.471492568728666,1.59476845109722,0.110764024480904,0.384865283211037,67.539229211112,45.1816701158599,20.7156334468989,131.869940764736,81.74172532915,73.7824217897752,49.3824205203395,0,94.88703134875,175.085720639723,113.021722500003,118.372636889478,160.0035531392,187.514045682201,86.3670708054291,134.70995675273,70.6189411346419,185.454312197194,128.509210166992,62.8415202451728
"2080","evm.model.Contig679.55","XM_022475510.1","neutral and basic amino acid transport protein rBAT-like","LOC111129231","GO:0003674;GO:0005975",93.0524042680136,-0.392461063980564,0.246164590965395,-1.59430347980362,0.11086807867476,0.384865283211037,133.913988953067,144.847118900845,86.808368729862,112.771535550533,67.1014163149739,126.206774114089,46.0902591523169,112.111589855243,119.040093873886,108.609324033197,49.0214700000013,105.48854035729,39.7461055568714,103.306349241583,53.1489666494949,52.2344730265689,106.85760829584,69.7580440374766,132.821599769911,91.1644589472225
"916","evm.model.Contig224.114","XM_022473375.1","40S ribosomal protein S17-like","LOC111128009","GO:0003735;GO:0005840;GO:0006412;GO:0042254",4601.61603304159,-0.1864945988419,0.117163799033913,-1.59174250391044,0.111442573801356,0.38620939021579,5400.80939795064,5124.1329401987,3531.52227332848,3878.79515421793,4783.72097038205,4673.53392757865,4251.27771323989,5443.86100474085,6247.01710025134,5653.30257338315,3266.73629250008,3723.50389780237,4276.27330555468,4045.44191147712,4820.42145737115,3998.22817219158,3822.71478720943,4843.93052133404,6095.13146476598,4151.9657953536
"400","evm.model.Contig1256.5","XM_022471565.1","zinc finger CCCH domain-containing protein 15-like","LOC111126731","GO:0043167",62.7094899071591,0.336702376325585,0.212095216302054,1.58750575423668,0.1123981447572,0.387566846972151,37.2630230130273,43.8527974653934,65.1062765473965,62.7519028466676,81.74172532915,39.803674912905,64.7458402377784,45.6383463127536,64.6957031923295,48.6869383597091,57.1917150000015,77.3045791931288,100.89396025975,65.9771642215153,68.3343856922077,111.80010016213,31.5926841918135,74.0115833080544,52.6111531556141,60.1862447418556
"525","evm.model.Contig1343.7",NA,NA,NA,NA,131.572709116768,0.374826223772994,0.236071662182951,1.58776458091997,0.112339583426089,0.387566846972151,93.1575575325683,120.927411192449,168.684443781891,107.314848346475,104.922214601596,99.023776612593,181.068875241245,140.883590791544,82.8105000861818,46.8143638074126,208.341247500005,118.372636889478,107.008745730038,219.634507211097,149.956013046789,211.687074897148,142.167078863161,131.859717387913,122.471864722905,74.3477140928805
"1165","evm.model.Contig284.14","XM_022469044.1","mitochondrial import receptor subunit TOM40 homolog 1-like","LOC111125339","GO:0005739;GO:0006605;GO:0007005;GO:0008565;GO:0022857",89.7911778773955,1.13906578306424,0.716922045784884,1.58882794825649,0.112099241622552,0.387566846972151,0,0,95.6864973499615,113.680983417876,42.700901291347,102.90706196995,100.959615286027,0,69.8713594477159,34.6426292174853,107.574892500003,140.919805820808,174.271385903205,99.8338669141349,106.29793329899,186.944429779299,102.211625326455,166.738739406651,29.3242492998505,121.25758131815
"195","evm.model.Contig110.45.1","XM_022481684.1","neo-calmodulin-like","LOC111133355","GO:0043167",86.8351122390489,-0.354899084652099,0.223857894883657,-1.58537667316378,0.112880777895018,0.388581242102717,88.4996796559398,63.7858872223905,115.415672061294,50.9290805712085,84.1817768315127,128.148416792767,107.543938022073,82.3474509556207,160.445343916977,92.692440338677,58.5534225000015,40.2628016630879,74.3965565551696,47.7466320024124,93.010691636616,83.3918779897855,116.149574234608,68.907336183361,77.6230128525453,102.67065279493
"2350","evm.model.Contig81.95","XM_022462212.1","eukaryotic translation initiation factor 4E-binding protein 1-like","LOC111121086","GO:0003674;GO:0006412",145.734207247942,-0.622751861890983,0.39334570045205,-1.58321766622919,0.113371861222006,0.389621296399627,147.887622582952,268.432275394227,183.48132481539,142.783315172852,179.343785423658,175.718662420386,151.439422929041,167.671315801204,182.873187690318,168.531709706685,0,136.893525654499,55.0330692325912,98.9657463322729,156.599633877976,89.8066378351536,104.070018514209,147.172458761993,187.157708766693,170.822724046737
"789","evm.model.Contig177.141.1","XM_022482761.1","cytoplasmic dynein 1 light intermediate chain 2-like","LOC111134000","GO:0003674;GO:0005856;GO:0008150;GO:0032991",221.021365929297,0.407453805727894,0.257970616097477,1.57945820299911,0.114230996306597,0.391920656213316,108.295660631611,260.459039491428,323.558465265849,90.0353388669578,118.34249786459,263.092582960909,262.275522319136,110.127313928601,92.2992032210568,272.459597359141,134.809042500003,253.655650477454,302.681880779251,297.765359578681,259.101212416287,283.165827459821,264.821029254907,275.629344733444,202.682311337202,245.170438139618
